"","sample","species","count","perc16s2","species_name","common","sample.y","site","Collection.Date","day","month","year"
"601","21MD0135","ALOSAP",79,24.6875,"Alosa sapidissima","American_Shad","EJ_090","Tatoosh Cut",44255,28,2,2021
"602","21MD0135","ONCKIS",76,23.75,"Oncorhynchus kisutch","Coho_Salmon","EJ_090","Tatoosh Cut",44255,28,2,2021
"603","21MD0135","ONCGOR",34,10.625,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_090","Tatoosh Cut",44255,28,2,2021
"604","21MD0135","OPHELO",15,4.6875,"Ophiodon elongatus","Lingcod","EJ_090","Tatoosh Cut",44255,28,2,2021
"605","21MD0135","HEMSPI",10,3.125,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_090","Tatoosh Cut",44255,28,2,2021
"606","21MD0135","GADMAC",21,6.5625,"Gadus macrocephalus","Pacific_Cod","EJ_090","Tatoosh Cut",44255,28,2,2021
"607","21MD0135","STRPUR",14,4.375,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","EJ_090","Tatoosh Cut",44255,28,2,2021
"608","21MD0135","BATINT",6,1.875,"Bathyraja interrupta","Sandpaper_skate","EJ_090","Tatoosh Cut",44255,28,2,2021
"609","21MD0135","THECHA",31,9.6875,"Gadus_chalcogrammus","Walleye_Pollock","EJ_090","Tatoosh Cut",44255,28,2,2021
"610","21MD0136","STRPUR",24,1.94331983805668,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","EJ_091","Tatoosh Cut",44255,28,2,2021
"611","21MD0136","ONCTSH",22,1.78137651821862,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_091","Tatoosh Cut",44255,28,2,2021
"612","21MD0136","HEMSPI",15,1.21457489878543,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_091","Tatoosh Cut",44255,28,2,2021
"613","21MD0136","ONCGOR",128,10.3643724696356,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_091","Tatoosh Cut",44255,28,2,2021
"614","21MD0136","GADMAC",76,6.15384615384615,"Gadus macrocephalus","Pacific_Cod","EJ_091","Tatoosh Cut",44255,28,2,2021
"615","21MD0136","SQUACA",27,2.18623481781376,"Squalus acanthias","Spiny_Dogfish","EJ_091","Tatoosh Cut",44255,28,2,2021
"616","21MD0136","THECHA",135,10.9311740890688,"Gadus_chalcogrammus","Walleye_Pollock","EJ_091","Tatoosh Cut",44255,28,2,2021
"617","21MD0136","OPHELO",40,3.23886639676113,"Ophiodon elongatus","Lingcod","EJ_091","Tatoosh Cut",44255,28,2,2021
"618","21MD0136","CLUPAL",218,17.6518218623482,"Clupea pallasii","Pacific_Herring","EJ_091","Tatoosh Cut",44255,28,2,2021
"619","21MD0136","ENTDOF",17,1.37651821862348,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_091","Tatoosh Cut",44255,28,2,2021
"620","21MD0136","ONCKIS",180,14.5748987854251,"Oncorhynchus kisutch","Coho_Salmon","EJ_091","Tatoosh Cut",44255,28,2,2021
"621","21MD0136","ALOSAP",353,28.582995951417,"Alosa sapidissima","American_Shad","EJ_091","Tatoosh Cut",44255,28,2,2021
"622","21MD0137","ENTDOF",7,5.69105691056911,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_092","Tatoosh Cut",44255,28,2,2021
"623","21MD0137","THAPAC",4,3.2520325203252,"Thaleichthys pacificus","Eulachon","EJ_092","Tatoosh Cut",44255,28,2,2021
"624","21MD0137","ONCTSH",13,10.5691056910569,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_092","Tatoosh Cut",44255,28,2,2021
"625","21MD0137","HYDCOL",16,13.0081300813008,"Hydrolagus colliei","Spotted_Ratfish","EJ_092","Tatoosh Cut",44255,28,2,2021
"626","21MD0137","ALOSAP",50,40.650406504065,"Alosa sapidissima","American_Shad","EJ_092","Tatoosh Cut",44255,28,2,2021
"627","21MD0137","BATINT",19,15.4471544715447,"Bathyraja interrupta","Sandpaper_skate","EJ_092","Tatoosh Cut",44255,28,2,2021
"628","21MD0137","HEMSPI",14,11.3821138211382,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_092","Tatoosh Cut",44255,28,2,2021
"629","21MD0138","THECHA",314,11.2182922472312,"Gadus_chalcogrammus","Walleye_Pollock","EJ_093","Tatoosh Cut",44255,28,2,2021
"630","21MD0138","ALOSAP",2181,77.9206859592712,"Alosa sapidissima","American_Shad","EJ_093","Tatoosh Cut",44255,28,2,2021
"631","21MD0138","ONCTSH",256,9.14612361557699,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_093","Tatoosh Cut",44255,28,2,2021
"632","21MD0138","SQUACA",48,1.71489817792069,"Squalus acanthias","Spiny_Dogfish","EJ_093","Tatoosh Cut",44255,28,2,2021
"633","21MD0139","CLUPAL",11316,10.5309199199665,"Clupea pallasii","Pacific_Herring","EJ_094","Tatoosh Cut",44255,28,2,2021
"634","21MD0139","ALOSAP",65531,60.9845982038993,"Alosa sapidissima","American_Shad","EJ_094","Tatoosh Cut",44255,28,2,2021
"635","21MD0139","ONCKIS",30608,28.4844818761342,"Oncorhynchus kisutch","Coho_Salmon","EJ_094","Tatoosh Cut",44255,28,2,2021
"636","21MD0140","ALOSAP",91218,100,"Alosa sapidissima","American_Shad","EJ_095","Tatoosh Cut",44255,28,2,2021
"637","21MD0141","CLUPAL",65,2.44728915662651,"Clupea pallasii","Pacific_Herring","EJ_096","Tatoosh Cut",44255,28,2,2021
"638","21MD0141","THECHA",73,2.74849397590361,"Gadus_chalcogrammus","Walleye_Pollock","EJ_096","Tatoosh Cut",44255,28,2,2021
"639","21MD0141","SEBPIN",128,4.81927710843374,"Sebastes pinniger","Canary_Rockfish","EJ_096","Tatoosh Cut",44255,28,2,2021
"640","21MD0141","ONCTSH",71,2.67319277108434,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_096","Tatoosh Cut",44255,28,2,2021
"641","21MD0141","THAPAC",28,1.05421686746988,"Thaleichthys pacificus","Eulachon","EJ_096","Tatoosh Cut",44255,28,2,2021
"642","21MD0141","GADMAC",238,8.96084337349398,"Gadus macrocephalus","Pacific_Cod","EJ_096","Tatoosh Cut",44255,28,2,2021
"643","21MD0141","SEBELO",64,2.40963855421687,"Sebastes elongatus","Green_Striped_Rockfish","EJ_096","Tatoosh Cut",44255,28,2,2021
"644","21MD0141","STRPUR",58,2.18373493975904,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","EJ_096","Tatoosh Cut",44255,28,2,2021
"645","21MD0141","ONCGOR",34,1.28012048192771,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_096","Tatoosh Cut",44255,28,2,2021
"646","21MD0141","ONCKIS",138,5.19578313253012,"Oncorhynchus kisutch","Coho_Salmon","EJ_096","Tatoosh Cut",44255,28,2,2021
"647","21MD0141","HYDCOL",81,3.04969879518072,"Hydrolagus colliei","Spotted_Ratfish","EJ_096","Tatoosh Cut",44255,28,2,2021
"648","21MD0141","ALOSAP",1678,63.1777108433735,"Alosa sapidissima","American_Shad","EJ_096","Tatoosh Cut",44255,28,2,2021
"649","21MD0142","ONCGOR",674,15.8887317303159,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_097","Tatoosh Cut",44265,10,3,2021
"650","21MD0142","SEBAST",635,14.969354078265,"Sebastes sp.","Sebastes sp.","EJ_097","Tatoosh Cut",44265,10,3,2021
"651","21MD0142","SQUACA",780,18.3875530410184,"Squalus acanthias","Spiny_Dogfish","EJ_097","Tatoosh Cut",44265,10,3,2021
"652","21MD0142","TRITRI",298,7.02498821310702,"Trichodon trichodon","Pacific_Sandfish","EJ_097","Tatoosh Cut",44265,10,3,2021
"653","21MD0142","GADMAC",127,2.99387081565299,"Gadus macrocephalus","Pacific_Cod","EJ_097","Tatoosh Cut",44265,10,3,2021
"654","21MD0142","ONCKIS",1374,32.3903818953324,"Oncorhynchus kisutch","Coho_Salmon","EJ_097","Tatoosh Cut",44265,10,3,2021
"655","21MD0142","ONCTSH",208,4.9033474776049,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_097","Tatoosh Cut",44265,10,3,2021
"656","21MD0142","THECHA",146,3.44177274870344,"Gadus_chalcogrammus","Walleye_Pollock","EJ_097","Tatoosh Cut",44265,10,3,2021
"657","21MD0143","ONCTSH",775,3.93401015228426,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_098","Tatoosh Cut",44265,10,3,2021
"658","21MD0143","ALOSAP",701,3.55837563451777,"Alosa sapidissima","American_Shad","EJ_098","Tatoosh Cut",44265,10,3,2021
"659","21MD0143","GLYZAC",2466,12.5177664974619,"Glyptocephalus zachirus","Rex_sole","EJ_098","Tatoosh Cut",44265,10,3,2021
"660","21MD0143","ONCMYK",642,3.25888324873096,"Oncorhynchus mykiss","Steelhead","EJ_098","Tatoosh Cut",44265,10,3,2021
"661","21MD0143","SQUACA",3973,20.1675126903553,"Squalus acanthias","Spiny_Dogfish","EJ_098","Tatoosh Cut",44265,10,3,2021
"662","21MD0143","CLUPAL",6980,35.4314720812183,"Clupea pallasii","Pacific_Herring","EJ_098","Tatoosh Cut",44265,10,3,2021
"663","21MD0143","ONCKIS",1336,6.78172588832487,"Oncorhynchus kisutch","Coho_Salmon","EJ_098","Tatoosh Cut",44265,10,3,2021
"664","21MD0143","THECHA",2827,14.3502538071066,"Gadus_chalcogrammus","Walleye_Pollock","EJ_098","Tatoosh Cut",44265,10,3,2021
"665","21MD0144","OPHELO",13,1.29482071713147,"Ophiodon elongatus","Lingcod","EJ_099","Tatoosh Cut",44265,10,3,2021
"666","21MD0144","GADMAC",115,11.4541832669323,"Gadus macrocephalus","Pacific_Cod","EJ_099","Tatoosh Cut",44265,10,3,2021
"667","21MD0144","SEBAST",29,2.88844621513944,"Sebastes sp.","Sebastes sp.","EJ_099","Tatoosh Cut",44265,10,3,2021
"668","21MD0144","ONCKIS",84,8.36653386454183,"Oncorhynchus kisutch","Coho_Salmon","EJ_099","Tatoosh Cut",44265,10,3,2021
"669","21MD0144","ONCGOR",16,1.59362549800797,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_099","Tatoosh Cut",44265,10,3,2021
"670","21MD0144","CLUPAL",105,10.4581673306773,"Clupea pallasii","Pacific_Herring","EJ_099","Tatoosh Cut",44265,10,3,2021
"671","21MD0144","ONCTSH",78,7.76892430278884,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_099","Tatoosh Cut",44265,10,3,2021
"672","21MD0144","HEMSPI",12,1.19521912350598,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_099","Tatoosh Cut",44265,10,3,2021
"673","21MD0144","ALOSAP",412,41.0358565737052,"Alosa sapidissima","American_Shad","EJ_099","Tatoosh Cut",44265,10,3,2021
"674","21MD0144","SQUACA",140,13.9442231075697,"Squalus acanthias","Spiny_Dogfish","EJ_099","Tatoosh Cut",44265,10,3,2021
"675","21MD0145","HYDCOL",528,2.93610632263805,"Hydrolagus colliei","Spotted_Ratfish","EJ_100","Tatoosh Cut",44265,10,3,2021
"676","21MD0145","ONCKIS",5948,33.0756825891119,"Oncorhynchus kisutch","Coho_Salmon","EJ_100","Tatoosh Cut",44265,10,3,2021
"677","21MD0145","ONCGOR",1054,5.86109103041762,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_100","Tatoosh Cut",44265,10,3,2021
"678","21MD0145","SEBAST",1746,9.70916977145082,"Sebastes sp.","Sebastes sp.","EJ_100","Tatoosh Cut",44265,10,3,2021
"679","21MD0145","ONCKET",2200,12.2337763443252,"Oncorhynchus keta","Chum_Salmon","EJ_100","Tatoosh Cut",44265,10,3,2021
"680","21MD0145","CLUPAL",636,3.53667352499583,"Clupea pallasii","Pacific_Herring","EJ_100","Tatoosh Cut",44265,10,3,2021
"681","21MD0145","ALOSAP",912,5.07145637546572,"Alosa sapidissima","American_Shad","EJ_100","Tatoosh Cut",44265,10,3,2021
"682","21MD0145","ONCTSH",4959,27.5760440415948,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_100","Tatoosh Cut",44265,10,3,2021
"683","21MD0146","ALOSAP",515,42.1440261865794,"Alosa sapidissima","American_Shad","EJ_101","Tatoosh Cut",44265,10,3,2021
"684","21MD0146","SQUACA",78,6.38297872340426,"Squalus acanthias","Spiny_Dogfish","EJ_101","Tatoosh Cut",44265,10,3,2021
"685","21MD0146","HYDCOL",41,3.35515548281506,"Hydrolagus colliei","Spotted_Ratfish","EJ_101","Tatoosh Cut",44265,10,3,2021
"686","21MD0146","OPHELO",26,2.12765957446809,"Ophiodon elongatus","Lingcod","EJ_101","Tatoosh Cut",44265,10,3,2021
"687","21MD0146","ONCTSH",113,9.24713584288052,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_101","Tatoosh Cut",44265,10,3,2021
"688","21MD0146","ONCGOR",374,30.6055646481178,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_101","Tatoosh Cut",44265,10,3,2021
"689","21MD0146","THECHA",16,1.30932896890344,"Gadus_chalcogrammus","Walleye_Pollock","EJ_101","Tatoosh Cut",44265,10,3,2021
"690","21MD0146","HEMSPI",59,4.82815057283142,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_101","Tatoosh Cut",44265,10,3,2021
"691","21MD0147","ALOSAP",18013,100,"Alosa sapidissima","American_Shad","EJ_102","Tatoosh Cut",44265,10,3,2021
"692","21MD0149","ALOSAP",1497,100,"Alosa sapidissima","American_Shad","EJ_103","Tatoosh Cut",44265,10,3,2021
"693","21MD0150","ALOSAP",1835,86.4342910975035,"Alosa sapidissima","American_Shad","EJ_104","Tatoosh Cut",44265,10,3,2021
"694","21MD0150","THECHA",111,5.22845030617051,"Gadus_chalcogrammus","Walleye_Pollock","EJ_104","Tatoosh Cut",44265,10,3,2021
"695","21MD0150","SQUACA",177,8.33725859632595,"Squalus acanthias","Spiny_Dogfish","EJ_104","Tatoosh Cut",44265,10,3,2021
"696","21MD0151","ALOSAP",167105,96.7098790439262,"Alosa sapidissima","American_Shad","EJ_105","Tatoosh Cut",44265,10,3,2021
"697","21MD0151","THECHA",5685,3.29012095607385,"Gadus_chalcogrammus","Walleye_Pollock","EJ_105","Tatoosh Cut",44265,10,3,2021
"698","21MD0152","ALOSAP",128672,79.9443312291863,"Alosa sapidissima","American_Shad","EJ_106","Tatoosh Cut",44265,10,3,2021
"699","21MD0152","THECHA",21456,13.3306824394851,"Gadus_chalcogrammus","Walleye_Pollock","EJ_106","Tatoosh Cut",44265,10,3,2021
"700","21MD0152","ONCTSH",7527,4.67654953029475,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_106","Tatoosh Cut",44265,10,3,2021
"701","21MD0152","SQUACA",3297,2.04843680103385,"Squalus acanthias","Spiny_Dogfish","EJ_106","Tatoosh Cut",44265,10,3,2021
"702","21MD0153","ONCKIS",72314,32.1564198112788,"Oncorhynchus kisutch","Coho_Salmon","EJ_107","Tatoosh Cut",44265,10,3,2021
"703","21MD0153","ALOSAP",85154,37.8660808779716,"Alosa sapidissima","American_Shad","EJ_107","Tatoosh Cut",44265,10,3,2021
"704","21MD0153","ONCGOR",50048,22.255227185813,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_107","Tatoosh Cut",44265,10,3,2021
"705","21MD0153","THECHA",4687,2.08420416040412,"Gadus_chalcogrammus","Walleye_Pollock","EJ_107","Tatoosh Cut",44265,10,3,2021
"706","21MD0153","SARSAG",3606,1.6035076173282,"Sardinops sagax","Pacific_Sardine","EJ_107","Tatoosh Cut",44265,10,3,2021
"707","21MD0153","ONCTSH",5529,2.4586227443726,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_107","Tatoosh Cut",44265,10,3,2021
"708","21MD0153","SEBAST",3544,1.57593760283171,"Sebastes sp.","Sebastes sp.","EJ_107","Tatoosh Cut",44265,10,3,2021
"709","21MD0154","SEBAST",2456,47.3035439137134,"Sebastes sp.","Sebastes sp.","EJ_108","Tatoosh Cut",44265,10,3,2021
"710","21MD0154","HEMSPI",67,1.2904468412943,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_108","Tatoosh Cut",44265,10,3,2021
"711","21MD0154","GADMAC",1215,23.4013867488444,"Gadus macrocephalus","Pacific_Cod","EJ_108","Tatoosh Cut",44265,10,3,2021
"712","21MD0154","ALOSAP",384,7.3959938366718,"Alosa sapidissima","American_Shad","EJ_108","Tatoosh Cut",44265,10,3,2021
"713","21MD0154","ONCKIS",1070,20.6086286594761,"Oncorhynchus kisutch","Coho_Salmon","EJ_108","Tatoosh Cut",44265,10,3,2021
"714","21MD0155","THECHA",19,4.88431876606684,"Gadus_chalcogrammus","Walleye_Pollock","EJ_109","Tatoosh Cut",44265,10,3,2021
"715","21MD0155","ENTDOF",16,4.11311053984576,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_109","Tatoosh Cut",44265,10,3,2021
"716","21MD0155","BATINT",17,4.37017994858612,"Bathyraja interrupta","Sandpaper_skate","EJ_109","Tatoosh Cut",44265,10,3,2021
"717","21MD0155","HEMSPI",11,2.82776349614396,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_109","Tatoosh Cut",44265,10,3,2021
"718","21MD0155","ONCKIS",16,4.11311053984576,"Oncorhynchus kisutch","Coho_Salmon","EJ_109","Tatoosh Cut",44265,10,3,2021
"719","21MD0155","OPHELO",52,13.3676092544987,"Ophiodon elongatus","Lingcod","EJ_109","Tatoosh Cut",44265,10,3,2021
"720","21MD0155","LEPHEX",8,2.05655526992288,"Leptasterias hexactis","Six_Rayed_Starfish","EJ_109","Tatoosh Cut",44265,10,3,2021
"721","21MD0155","ALOSAP",194,49.8714652956298,"Alosa sapidissima","American_Shad","EJ_109","Tatoosh Cut",44265,10,3,2021
"722","21MD0155","SEBAST",44,11.3110539845758,"Sebastes sp.","Sebastes sp.","EJ_109","Tatoosh Cut",44265,10,3,2021
"723","21MD0155","HYDCOL",12,3.08483290488432,"Hydrolagus colliei","Spotted_Ratfish","EJ_109","Tatoosh Cut",44265,10,3,2021
"724","21MD0156","THECHA",50,2.4975024975025,"Gadus_chalcogrammus","Walleye_Pollock","EJ_110","Tatoosh Cut",44265,10,3,2021
"725","21MD0156","ONCTSH",112,5.59440559440559,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_110","Tatoosh Cut",44265,10,3,2021
"726","21MD0156","ALOSAP",1807,90.2597402597403,"Alosa sapidissima","American_Shad","EJ_110","Tatoosh Cut",44265,10,3,2021
"727","21MD0156","SEBAST",33,1.64835164835165,"Sebastes sp.","Sebastes sp.","EJ_110","Tatoosh Cut",44265,10,3,2021
"728","21MD0157","THAPAC",1154,4.26570066166414,"Thaleichthys pacificus","Eulachon","EJ_111","Tatoosh Cut",44265,10,3,2021
"729","21MD0157","THECHA",2801,10.3537500462056,"Gadus_chalcogrammus","Walleye_Pollock","EJ_111","Tatoosh Cut",44265,10,3,2021
"730","21MD0157","SQUACA",967,3.57446493919343,"Squalus acanthias","Spiny_Dogfish","EJ_111","Tatoosh Cut",44265,10,3,2021
"731","21MD0157","CLUPAL",2368,8.75318818615311,"Clupea pallasii","Pacific_Herring","EJ_111","Tatoosh Cut",44265,10,3,2021
"732","21MD0157","ALOSAP",19283,71.2786012641851,"Alosa sapidissima","American_Shad","EJ_111","Tatoosh Cut",44265,10,3,2021
"733","21MD0157","ONCKIS",480,1.7742949025986,"Oncorhynchus kisutch","Coho_Salmon","EJ_111","Tatoosh Cut",44265,10,3,2021
"734","21MD0158","ONCKIS",60,11.9047619047619,"Oncorhynchus kisutch","Coho_Salmon","EJ_112","Tatoosh Cut",44265,10,3,2021
"735","21MD0158","HYDCOL",22,4.36507936507936,"Hydrolagus colliei","Spotted_Ratfish","EJ_112","Tatoosh Cut",44265,10,3,2021
"736","21MD0158","HEMSPI",30,5.95238095238095,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_112","Tatoosh Cut",44265,10,3,2021
"737","21MD0158","OPHELO",41,8.13492063492063,"Ophiodon elongatus","Lingcod","EJ_112","Tatoosh Cut",44265,10,3,2021
"738","21MD0158","THECHA",126,25,"Gadus_chalcogrammus","Walleye_Pollock","EJ_112","Tatoosh Cut",44265,10,3,2021
"739","21MD0158","SEBAST",20,3.96825396825397,"Sebastes sp.","Sebastes sp.","EJ_112","Tatoosh Cut",44265,10,3,2021
"740","21MD0158","BATINT",10,1.98412698412698,"Bathyraja interrupta","Sandpaper_skate","EJ_112","Tatoosh Cut",44265,10,3,2021
"741","21MD0158","ALOSAP",195,38.6904761904762,"Alosa sapidissima","American_Shad","EJ_112","Tatoosh Cut",44265,10,3,2021
"742","21MD0159","SQUACA",3083,2.69596698030711,"Squalus acanthias","Spiny_Dogfish","EJ_113","Tatoosh Cut",44265,10,3,2021
"743","21MD0159","ALOSAP",94666,82.7818391689111,"Alosa sapidissima","American_Shad","EJ_113","Tatoosh Cut",44265,10,3,2021
"744","21MD0159","THECHA",16607,14.5221938507818,"Gadus_chalcogrammus","Walleye_Pollock","EJ_113","Tatoosh Cut",44265,10,3,2021
"745","21MD0160","ONCTSH",365,42.0506912442396,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_114","Tatoosh Cut",44265,10,3,2021
"746","21MD0160","THECHA",58,6.68202764976959,"Gadus_chalcogrammus","Walleye_Pollock","EJ_114","Tatoosh Cut",44265,10,3,2021
"747","21MD0160","ALOSAP",408,47.0046082949309,"Alosa sapidissima","American_Shad","EJ_114","Tatoosh Cut",44265,10,3,2021
"748","21MD0160","HIPELA",20,2.30414746543779,"Hippoglossoides elassodon","Flathead_Sole","EJ_114","Tatoosh Cut",44265,10,3,2021
"749","21MD0160","HEMSPI",17,1.95852534562212,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_114","Tatoosh Cut",44265,10,3,2021
"750","21MD0161","ONCTSH",39,1.71654929577465,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_115","Tatoosh Cut",44265,10,3,2021
"751","21MD0161","ENTDOF",25,1.10035211267606,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_115","Tatoosh Cut",44265,10,3,2021
"752","21MD0161","ONCKIS",76,3.34507042253521,"Oncorhynchus kisutch","Coho_Salmon","EJ_115","Tatoosh Cut",44265,10,3,2021
"753","21MD0161","ALOSAP",1062,46.7429577464789,"Alosa sapidissima","American_Shad","EJ_115","Tatoosh Cut",44265,10,3,2021
"754","21MD0161","CLUPAL",1070,47.0950704225352,"Clupea pallasii","Pacific_Herring","EJ_115","Tatoosh Cut",44265,10,3,2021
"755","21MD0162","GLYZAC",24,1.14997604216579,"Glyptocephalus zachirus","Rex_sole","EJ_116","Tatoosh Cut",44265,10,3,2021
"756","21MD0162","HEMSPI",87,4.16866315285098,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_116","Tatoosh Cut",44265,10,3,2021
"757","21MD0162","ONCTSH",84,4.02491614758026,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_116","Tatoosh Cut",44265,10,3,2021
"758","21MD0162","CLUPAL",151,7.23526593195975,"Clupea pallasii","Pacific_Herring","EJ_116","Tatoosh Cut",44265,10,3,2021
"759","21MD0162","BATINT",37,1.77287973167226,"Bathyraja interrupta","Sandpaper_skate","EJ_116","Tatoosh Cut",44265,10,3,2021
"760","21MD0162","OPHELO",46,2.20412074748443,"Ophiodon elongatus","Lingcod","EJ_116","Tatoosh Cut",44265,10,3,2021
"761","21MD0162","THECHA",52,2.49161475802587,"Gadus_chalcogrammus","Walleye_Pollock","EJ_116","Tatoosh Cut",44265,10,3,2021
"762","21MD0162","GADMAC",34,1.62913272640153,"Gadus macrocephalus","Pacific_Cod","EJ_116","Tatoosh Cut",44265,10,3,2021
"763","21MD0162","ALOSAP",1387,66.4590321034978,"Alosa sapidissima","American_Shad","EJ_116","Tatoosh Cut",44265,10,3,2021
"764","21MD0162","SEBPIN",26,1.24580737901294,"Sebastes pinniger","Canary_Rockfish","EJ_116","Tatoosh Cut",44265,10,3,2021
"765","21MD0162","SQUACA",159,7.61859127934835,"Squalus acanthias","Spiny_Dogfish","EJ_116","Tatoosh Cut",44265,10,3,2021
"766","21MD0163","ONCTSH",7,1.43149284253579,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_117","Tatoosh Cut",44265,10,3,2021
"767","21MD0163","HYDCOL",14,2.86298568507157,"Hydrolagus colliei","Spotted_Ratfish","EJ_117","Tatoosh Cut",44265,10,3,2021
"768","21MD0163","ONCKIS",28,5.72597137014315,"Oncorhynchus kisutch","Coho_Salmon","EJ_117","Tatoosh Cut",44265,10,3,2021
"769","21MD0163","OPHELO",63,12.8834355828221,"Ophiodon elongatus","Lingcod","EJ_117","Tatoosh Cut",44265,10,3,2021
"770","21MD0163","STRPUR",8,1.6359918200409,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","EJ_117","Tatoosh Cut",44265,10,3,2021
"771","21MD0163","BATINT",21,4.29447852760736,"Bathyraja interrupta","Sandpaper_skate","EJ_117","Tatoosh Cut",44265,10,3,2021
"772","21MD0163","ALOSAP",255,52.1472392638037,"Alosa sapidissima","American_Shad","EJ_117","Tatoosh Cut",44265,10,3,2021
"773","21MD0163","HEMSPI",38,7.77096114519427,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_117","Tatoosh Cut",44265,10,3,2021
"774","21MD0163","SEBAST",20,4.08997955010225,"Sebastes sp.","Sebastes sp.","EJ_117","Tatoosh Cut",44265,10,3,2021
